Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,advertencias (product.metafields.custom.advertencias),alergenos (product.metafields.custom.alergenos),aviso_medico (product.metafields.custom.aviso_medico),bio (product.metafields.custom.bio),consejos_uso (product.metafields.custom.consejos_uso),expiration_date (product.metafields.custom.expiration_date),firesoft_codigo (product.metafields.custom.firesoft_codigo),firesoft_referencia (product.metafields.custom.firesoft_referencia),firesoft_sync_enabled (product.metafields.custom.firesoft_sync_enabled),gluten_free (product.metafields.custom.gluten_free),informacion_nutricional (product.metafields.custom.informacion_nutricional),Ingredientes (product.metafields.custom.ingredientes),instrucciones_uso (product.metafields.custom.instrucciones_uso),isgood (product.metafields.custom.isgood),is_discontinued (product.metafields.custom.is_discontinued),lactose_free (product.metafields.custom.lactose_free),recargo_rate (product.metafields.custom.recargo_rate),regulacion_legal (product.metafields.custom.regulacion_legal),supplier_name (product.metafields.custom.supplier_name),vat_rate (product.metafields.custom.vat_rate),vegan (product.metafields.custom.vegan),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
spray-bean-balancing-100-ml,Spray Bean Balancing,"La mezcla de Spray Equilibrante de Ampollas de Semillas es una neblina refrescante e hidratante que aporta equilibrio a tu piel, dejándola suave, radiante y nutrida. Con una mezcla única de aceite y sérum 2:8, crea una barrera protectora contra la humedad mientras hidrata profundamente la piel, ofreciendo tanto hidratación instantánea como duradera. La niebla está impregnada con ingredientes naturales como aceite de soja, aceite de semilla de jojoba y aceite de semilla de girasol, proporcionando nutrientes esenciales sin irritación. Su spray ultrafino proporciona una capa uniforme de hidratación, lo que la hace perfecta para todo tipo de piel, incluida la piel sensible. Mantén tu piel fresca, equilibrada y radiante con esta versátil niebla para ampollas.",mixsoon,,Cosmetica e higiene,"Vegano, 100 ml",TRUE,Title,Default Title,,,,,,,,3634,100,shopify,1,deny,manual,29.95,,TRUE,TRUE,,,,,8809732914560,https://mixsoon.us/cdn/shop/files/3203891b9c233570a527aad96e956803.jpg?v=1742358897&width=4096,1,Spray Bean Balancing - mixsoon,FALSE,Spray Bean Balancing,"La mezcla de Spray Equilibrante de Ampollas de Semillas es una neblina refrescante e hidratante que aporta equilibrio a tu piel, dejándola suave, radiante y nutrida. Con una mezcla única de aceite y sérum 2:8, crea una barrera protectora contra la humedad mientras hidrata profundamente la piel, ofreciendo tanto hidrata",,,,FALSE,,,3634,3634,TRUE,FALSE,,"Agua/Aqua, aceite de semilla de helianthus annuus (girasol), glicerina, butilenglicol, dipropilenglicol, propanediol, niacinamida, aceite de semilla Simmondsia chinensis (jojoba), 1,2-hexanediol, cloruro de sodio, hidroxiacetofenona, adenosina, etilhexiglicerina, edta disódico, tocoferol, aceite de soja, extracto de grano de Zea Mays (maíz), extracto de fermentación de lactobacillus/soja, ácido hialurónico, ácido hialurónico hidrolizado, hialuronato de sodio, extensina hidrolizada, fermentación de lactobacillus/zumo de pera Filtrado, Extracto de fermentación de fruta Lactobacillus/Punica granatum, Filtrado de fermentación de Saccharomyces/Semilla de cebada, Filtrado de fermentación de raíz de Lactobacillus/Panax Ginseng, Fermentación de lactobacillus/arroz, filtrado de fermentación de semillas Lacryma-Jobi Ma-Yuen de Saccharomyces/Coix, filtrado de fermentación de Saccharomyces/Extracto de patata, Fructano, glucosa, extracto de Centella Asiatica","Agita bien la niebla para difuminar las capas, luego mantenla a unos 20 cm de la cara y rocía de forma uniforme. Da suaves palmadas a la piel con las yemas de los dedos para ayudar a que el producto se absorba completamente. Esta niebla refrescante proporciona hidratación en cualquier momento, perfecta para usar en casa o fuera de casa.",TRUE,FALSE,FALSE,5.20,,,21.00,TRUE,,g,,13.11,active
crema-para-contorno-de-ojos-10-g,Crema para Contorno de Ojos,"Descubre los beneficios revitalizantes de la crema Eyephalt de Dr. Melaxin, diseñada para tratar las bolsas bajo los ojos. Esta fórmula avanzada, impulsada por tecnología de vanguardia con EGF y bioespículas, combate eficazmente las bolsas, atenúa las ojeras y fortalece la barrera cutánea. ¿El resultado? Una zona del contorno de ojos más tersa, luminosa y joven.",Dr.Melaxin,,Cosmetica e higiene,10 g,TRUE,Title,Default Title,,,,,,,,3635,10,shopify,1,deny,manual,29.95,,TRUE,TRUE,,,,,8809886481932,https://drmelaxin.eu/cdn/shop/files/amazon_EYEPHALT_main.png?v=1775550513,1,Crema para Contorno de Ojos - Dr.Melaxin,FALSE,Crema para Contorno de Ojos,"Descubre los beneficios revitalizantes de la crema Eyephalt de Dr. Melaxin, diseñada para tratar las bolsas bajo los ojos. Esta fórmula avanzada, impulsada por tecnología de vanguardia con EGF y bioespículas, combate eficazmente las bolsas, atenúa las ojeras y fortalece la barrera cutánea. ¿El resultado? Una zona del c",,,,FALSE,,,3635,3635,TRUE,FALSE,,"Bio-Spicule y EGF: Tecnologías avanzadas que actúan en sinergia para mejorar el efecto lifting y el volumen en la zona del contorno de ojos, promoviendo la regeneración cutánea y potenciando la elasticidad para lograr un aspecto revitalizado.","Coloca una cantidad muy pequeña de producto (aproximadamente 0,2 g) sobre la espátula y aplícalo con 2 o 3 pasadas suaves únicamente en la zona de las bolsas debajo de los ojos. Si lo utilizas durante el día y vas a salir, deja actuar el producto durante 20 minutos; después, lava el rostro y aplica el maquillaje. Para obtener mejores resultados, también puede utilizarse como tratamiento nocturno, aplicándolo antes de acostarte.",TRUE,FALSE,FALSE,5.20,,,21.00,FALSE,,g,,14.29,active
protector-solar-hyal-reyouth-50-ml,Protector Solar Hyal Reyouth,"¡La fórmula dual para hidratación y protección UV!
Con los diferentes pesos moleculares, 10 tipos de ácido hialurónico refuerzan la barrera de humedad",Dr.Ceuracle,,Cosmetica e higiene,50 ml,TRUE,Title,Default Title,,,,,,,,3636,50,shopify,8,deny,manual,24.95,,TRUE,TRUE,,,,,8806133615317,https://uayblnybdrhhmumudbea.supabase.co/storage/v1/object/public/productos/dr.ceuracle%20hyal%20reyouth.webp,1,Protector Solar Hyal Reyouth - Dr.Ceuracle,FALSE,Protector Solar Hyal Reyouth,"¡La fórmula dual para hidratación y protección UV!
Con los diferentes pesos moleculares, 10 tipos de ácido hialurónico refuerzan la barrera de humedad",,,,FALSE,,,3636,3636,TRUE,FALSE,,"(Ácido Hialurónico, Hialuronato de Sodio, Polímero Cruzado de Hialuronato de Sodio, Hialuronato de Hidroxipropiltrimonio, Hialuronato acetilado de sodio, Ácido hialurónico hidrolizado, Hialuronato de Dimetilsilanol, Hialuronato de hidroxipropilonio, Hialuronato de sodio, Dimetilsilanol, Hialuronato de Potasio)
Infunde una hidratación intensa y profunda en la piel.  Forma una barrera de hidratación en la superficie de la piel al aplicarse, evitando la pérdida de humedad y, al mismo tiempo, protegiendo la piel de la estimulación externa.","Aplícalo en la fase de hidratación, al menos 30 minutos antes de la exposición al sol.",TRUE,FALSE,FALSE,5.20,,,21.00,FALSE,,g,,11.45,active
txa-niacinamida-55-g,TXA Niacinamida,,medicube,,Cosmetica e higiene,55 g,TRUE,Title,Default Title,,,,,,,,3637,55,shopify,1,deny,manual,29.95,,TRUE,TRUE,,,,,8800289461088,https://medicube.us/cdn/shop/files/TXA_00_84831587-cfc2-4ab9-b4a3-c98f0964cc41.jpg?v=1744941371&width=600,1,TXA Niacinamida - medicube,FALSE,TXA Niacinamida,,,,,FALSE,,,3637,3637,TRUE,FALSE,,"99% Pure Tranexamic Acid (TXA), Niacinamide 5%, Alpha-Arbutin & Glutathione",,TRUE,FALSE,FALSE,5.20,,medicube,21.00,FALSE,,g,,12.87,active
crema-pdrn-reju-5000-20-g,Crema PDRN Reju 5000,"Qué es:
La crema PDRN Reju 5000 es la crema vegana potenciada por Biome de Dr. Althea, formulada con PDRN 5.000 ppm para ayudar a mejorar la textura de la piel y restaurar la firmeza.

Con un acabado ligero y no graso, se absorbe suavemente en la piel y puede colocarse en capas según el tipo de piel para un cuidado personalizado de hidratación y elasticidad.

Beneficios:
- Cuidado
calmante y reafirmante - Tratamiento
SOS en casa - tipo pomada, crema en capas para el cuidado diario

Efectos:
Formulado con PDRN vegano derivado de probióticos de 5.000 ppm a partir de cinco ingredientes fermentados, calma la piel irritada mientras fortalece la barrera y elasticidad cutánea, mejorando la resistencia natural de la piel. Además, enriquecido con 50.000 ppm de Centella Asiatica Leaf Water, conocida por sus excelentes propiedades antiinflamatorias, calma eficazmente la piel irritada y con problemas.",Dr.Althea,,Cosmetica e higiene,20 g,TRUE,Title,Default Title,,,,,,,,3638,20,shopify,3,deny,manual,34.95,,TRUE,TRUE,,,,,8809447256412,https://doctoraltheaglobal.com/cdn/shop/files/147cream_2.jpg?v=1782872826&width=750,1,Crema PDRN Reju 5000 - Dr.Althea,FALSE,Crema PDRN Reju 5000,"Qué es:
La crema PDRN Reju 5000 es la crema vegana potenciada por Biome de Dr. Althea, formulada con PDRN 5.000 ppm para ayudar a mejorar la textura de la piel y restaurar la firmeza.

Con un acabado ligero y no graso, se absorbe suavemente en la piel y puede colocarse en capas según el tipo de piel para un cuidado per",,,,FALSE,,,3638,3638,TRUE,FALSE,,"Agua (agua), glicerina, agua de hoja de Centella Asiatica, pantenol, butilglicol, éter dicaprilílico, 1,2-hexanediol, vinil dimeticona, caprilila meticona, polideceno hidrogenado, pentileno glicol, carbonato de dicaprililo, copolímero de hidroxietilo acrilato/taurato de sodio acrilildimetilo, ADN sódico, dimeticonol, acrilatos/C10-30 acrilato alquilato cruzado, cetearil olivato, aminometil propanediol, sorbitano olivato, glicerilacrilato y copolímero de ácido acrílico, goma xantana, etilhexilglicerina, sodio Fermentan el hialuronato, ácido hialurónico, ácido hialurónico hidrolizado, fitato sódico, tocoferol, Aureobasidium pullulans, triglicéridos caprílicos/cápricos, beta-sitosterol, lecitina hidrogenada, caprato de poligliceril-4, caprilato de poligliceril-6, sh-oligopéptido-1","1. Lava tu cara con un limpiador suave adaptado a tu tipo de piel.
2. Aplica una cantidad adecuada de la crema PDRN Reju 5000 como último o semifinal en tu rutina de cuidado de la piel.
3. Ponte capas en las zonas que necesiten más calma.",TRUE,FALSE,FALSE,0.00,,,0.00,FALSE,,g,,16.38,active
protector-solar-spf50-20-g,Protector Solar SPF50+,"¡Escudo en movimiento!
Protección sin esfuerzo, acabado semimate, cero pegajosidad, sin tinta blanca.
Textura ligera como una pluma: Acabado semimate y refrescante sin bolitas ni grasa
Protección solar clínicamente probada: SPF 50 Amplio espectro / UVA / UVB / defensa contra quemaduras solares, daños y envejecimiento
precoz Tecnología de vallas de aire: Matifica, refresca y se mantiene ligera incluso con humedad
Cuidado antioxidante: El extracto patentado de brotes de bambú hidrata, ilumina y protege",haruharu,,Cosmetica e higiene,20 g,TRUE,Title,Default Title,,,,,,,,3639,20,shopify,1,deny,manual,17.95,,TRUE,TRUE,,,,,8809532221929,https://haruharuwonder.com/cdn/shop/files/black_bamboo_daily_soothing_sun_shield_SPF50_PA_20g.jpg?v=1728323103&width=1440,1,Protector Solar SPF50+ - haruharu,FALSE,Protector Solar SPF50+,"¡Escudo en movimiento!
Protección sin esfuerzo, acabado semimate, cero pegajosidad, sin tinta blanca.
Textura ligera como una pluma: Acabado semimate y refrescante sin bolitas ni grasa
Protección solar clínicamente probada: SPF 50 Amplio espectro / UVA / UVB / defensa contra quemaduras solares, daños y envejecimiento
p",,,,FALSE,,,3639,3639,TRUE,FALSE,,"Filtro de aire patentado - Enfría / Matifica / Controla la producción
de sebo Extracto fermentado de brotes de bambú - Ilumina / Calma la piel / Hidrata
COSMOS Betaína - Hidrata / Previene la pérdida de humedad / Reduce el daño
por UVA Niacinamida - Ilumina / Proporciona cuidado de la pigmentación / Controla la producción de sebo / Hidrata
adenosina - Reduce las líneas finas y arrugas / Mejora la elasticidad de la piel

Libre de:

aditivos
tóxicos OGM
Ftalatos
7 tipos de parabenos
11 ingredientes
nocivos Sulfatos
Aceite
mineral Alcohol secante
Colorantes
sintéticos Fragancia",,TRUE,FALSE,FALSE,5.20,,,21.00,FALSE,,g,,8.51,active
protector-solar-aqua-glowing-45-ml,Protector solar Aqua Glowing,"Qué es:
Protector solar aqua glowing, un protector solar ligero y no pegajoso que hidrata y deja tu piel con un brillo saludable mientras la protege del sol.

Con su textura crema ligera, se absorbe fácilmente y proporciona una hidratación profunda, lo que la hace ideal para piel seca y desequilibrada que necesita reparación de barreras y protección solar.

Beneficios:
- Protección
UV - Hidratante y no
pegajoso - Ligero, acuoso, de rápida absorción

Efectos:
Con el pantenol y el extracto de lentillifera de Caulerpa, se rejuvenece al instante y retiene la hidratación mediante una barrera de hidratación, siendo una excelente opción para quienes tienen la piel seca.",Dr.Althea,,Cosmetica e higiene,45 ml,TRUE,Title,Default Title,,,,,,,,3641,45,shopify,3,deny,manual,19.95,,TRUE,TRUE,,,,,8809447255828,https://doctoraltheaglobal.com/cdn/shop/files/aquasunscreen_8350ea77-1fed-4acd-93db-9f07df39fa0e.jpg?v=1782884068&width=750,1,Protector solar Aqua Glowing - Dr.Althea,FALSE,Protector solar Aqua Glowing,"Qué es:
Protector solar aqua glowing, un protector solar ligero y no pegajoso que hidrata y deja tu piel con un brillo saludable mientras la protege del sol.

Con su textura crema ligera, se absorbe fácilmente y proporciona una hidratación profunda, lo que la hace ideal para piel seca y desequilibrada que necesita repa",,,,FALSE,,,3641,3641,TRUE,FALSE,,"Agua, agua de Bambusa vulgaris, isononilo isononanoato, propanediol, salicilato de butiloctilo, etilhexil triazona, polimetilsilsesquioxano, dibutilo adipato, dietilamino, hidroxibenzoilo hexil benzoato, niacinamida, drometrizol trisilo, metileno-bis-benzotriazilo tetrametilbutilfenol, 1,2-hexanediol, pentilenoglicol, poliglicerilo-3 metilglucosa distearato, gliceret-26, pantenol, alcohol behenílico, trometamina, decilo glucósido, caprilila meteticona, aceite de ricino/sebácico hidrogenado/sebácico Copolímero ácido, carbómero, cruzamiento de acrilatos/C10-30 acrilato de alquilo, distearato de poligliceril-6, polímero cruzado de poliacrilato-6, trimetilsiloxisilicatos, etilhexilglicerina, ésteres de poligliceril-3 de canadela/jojoba/salvado de arroz, estearoil glutamato de sodio, adenosina, glicerina, hialuronato de sodio, goma xantana, ceramida NP, tocoferol, butilenoglicol, extracto de Caulerpa lentilífera, ADN sódico","1. Aplica unos dos dedos de protector solar durante 15 minutos antes de salir. Usar suficiente protector solar es clave para una protección eficaz.
2. Reaplica a lo largo del día para proteger la piel de los rayos UV.",TRUE,FALSE,FALSE,5.20,,,21.00,FALSE,,g,,9.70,active
s-rum-pdrn-pink-glutathione-mist-100-ml,Sérum PDRN Pink Glutathione Mist,Sérum en formato bruma con PDRN para más elasticidad y tono uniforme,medicube,,Cosmetica e higiene,100 ml,TRUE,Title,Default Title,,,,,,,,3642,100,shopify,1,deny,manual,17.95,,TRUE,TRUE,,,,,8800289474910,https://uayblnybdrhhmumudbea.supabase.co/storage/v1/object/public/productos/medicube%20pdrn%20pink%20glutatione.avif,1,Sérum PDRN Pink Glutathione Mist - medicube,FALSE,Sérum PDRN Pink Glutathione Mist,Sérum en formato bruma con PDRN para más elasticidad y tono uniforme,,,,FALSE,,,3642,3642,TRUE,FALSE,,"Aqua, Collagen Water, Dipropylene Glycol, C13-15 Alkane, Ricinus Communis Seed Oil, Glyceryeth-26, 1,2-Hexanediol, Niacinamide, Sodium Chloride, Sorbitol, Hydroxyethyl Urea, Butylene Glycol, Helianthus Annuus Seed Oil, Parfum, Ethylhexylgly cerin, Eclipta Prostrata Extract, Adenosine, Sodium DNA, Melia Azadirachta Leaf Extract, Glutathione, Paeonia Lactiflora Root Extract, Moringa Oleifera Seed Oil, Candida Bombicola/Glucose/Methyl Rapeseedate Ferment, Rosa Damascena Flower Water, Biotin, Hexapeptide-2, Biotinoyl Tripeptide-1, Acetyl Hexapeptide-8, Tripeptide-1, Tripeptide-3, Myristoyl Pentapeptide-17, Hexapeptide-9","Antes de nada, agita bien el envase para mezclar la fase acuosa y oleosa. Pulveriza el sérum sobre el rostro de manera uniforme a una distancia adecuada y deja que se absorba. Puedes realizar suaves toques con las manos para una mejor absorción.

Puedes utilizar este sérum tanto en tu rutina de mañana como en la de noche después de la limpieza para preparar la piel para el resto de la rutina o en el paso del sérum. También puedes usarla como bruma en cualquier momento del día para un toque extra de skincare, cuando notes la piel más seca o apagada.",TRUE,FALSE,FALSE,5.20,,,21.00,FALSE,,g,,7.97,active
cica-regen-protector-solar-100-ml,Cica Regen Protector Solar,,Dr.Ceuracle,,Cosmetica e higiene,"Bio, Vegano, 100 ml",TRUE,Title,Default Title,,,,,,,,3643,100,shopify,2,deny,manual,19.95,,TRUE,TRUE,,,,,8806133615645,https://uayblnybdrhhmumudbea.supabase.co/storage/v1/object/public/productos/Cicaa%20REgen%20Waterproof%20sun%20dr.ceuracle.png,1,Cica Regen Protector Solar - Dr.Ceuracle,FALSE,Cica Regen Protector Solar,,,,,TRUE,,,3643,3643,TRUE,FALSE,,"Agua, dibutilo adipato, propanediol,
Triazona etilhexil, polimetilsilsesquioxano, dieth
Ylamino Hidroxibenzoilo Hexil Benzoato, Niacinam
ide, Drometrizole Trisiloxano, Metileno Bis-Benzotr
iazolil tetrametilbutilfenol, coco-caprilato/ca
prate, Caprylyl Methicone, Glicerina, 1,2-Hexanediol,
Butilenglicol, extracto de Centella Asiatica, Dioscorea
Extracto de raíz japonica, extracto de laminaria japonica, U
Extracto de raíz de lmus davidiana, hoja de aloe barbadensis
Extracto, extracto de flor de Viola Mandshurica, Salicorni
un extracto de Herbacea, extracto de hoja de Corchorus olitorius
, extracto de fruto Adansonia digitata, Bambusa vulgari
extracto de brote de s, extrac de hoja/tallo de Bambusa vulgaris
t, extracto de Angelica Keiskei, raíz de Nelumbo Nucifera
Extracto, extracto de fruta Hibiscus esculentus, Mentha Aq
Extracto de uatica, extracto de Anastatica Hierochuntica, césped
ium Hyaluronate, Bambusa Vulgaris Water, Pentylen
e Glicol, Alcohol behenilo, Poli C10-30 Alquilo Acrila
te, copolímero VP/eicoseno, poligliceril-3 metilglu
costeato cos, decilo glucósido, trometamina, ca
rbomer, cruz de acrilatos/C10-30 de acrilato alquilo
mer, estearoil glutamato sódico, cruce con poliacrilato
polímero-6, etilhexiglicerina, adenosina, xantana G
eh, t-Alcohol butílico, inositol, tocoferol, pantenol,
Ácido Hialurónico Hidrolizado, Tríglia Caprílica/Cáprica
ceriuro, glucósido de glicerilo, isomerato de sacárido, D
Ipropilenglicol, citrato de sodio, ácido cítrico, tremolo
Polisacárido de ella Fuciformis","Como último paso del cuidado de la piel,
Aplica una capa generosa y completa antes del sol 
Exposición y reaplicar regularmente.",TRUE,FALSE,FALSE,5.20,,,21.00,TRUE,,g,,8.18,active
crema-hidratante-aha-pdrn-pink-50-ml,Crema Hidratante AHA PDRN Pink,crema hidratante intensiva con efecto reafirmante,medicube,,Cosmetica e higiene,50 ml,TRUE,Title,Default Title,,,,,,,,3644,50,shopify,3,deny,manual,19.95,,TRUE,TRUE,,,,,8800289474736,https://uayblnybdrhhmumudbea.supabase.co/storage/v1/object/public/productos/medicube%20pdrn%20pink%20hyaluronic%20cream+.webp,1,Crema Hidratante AHA PDRN Pink - medicube,FALSE,Crema Hidratante AHA PDRN Pink,crema hidratante intensiva con efecto reafirmante,,,,FALSE,,,3644,3644,TRUE,FALSE,,"ácido hialurónico, pantenol, ceramidas, niacinamida, péptidos, centella asiatica, betaína, PDRN","Aplica sobre la piel limpia y masajea con movimientos circulares hasta que se absorba. Aplica en el rostro, cuello y escote.",TRUE,FALSE,FALSE,1.40,,,10.00,FALSE,,g,,6.99,active
